Site,FID_Fishnet,mangrove_area,nonmangrove_area,total_area,gridcode
psc_2018-07_site10,23247973,0,553.0815465,553.0815465,0
psc_2018-07_site10,23247974,0,553.0807503,553.0807503,0
psc_2018-07_site10,23247975,0,387.8514413,387.8514413,0
psc_2018-07_site10,23247976,0,0.00038527,0.00038527,0
psc_2018-07_site10,23256113,0,46.6512003,46.6512003,2
psc_2018-07_site10,23256114,0,530.5062666,530.5062666,0
psc_2018-07_site10,23256115,0,553.0819596,553.0819596,0
psc_2018-07_site10,23256116,0,553.0824595,553.0824595,0
psc_2018-07_site10,23256117,88.36629275,464.717237,553.0835298,3
psc_2018-07_site10,23256118,305.7511041,247.3308927,553.0819967,105
psc_2018-07_site10,23256119,320.1600288,232.9206999,553.0807287,108
psc_2018-07_site10,23256120,390.114286,162.9667951,553.0810811,108
psc_2018-07_site10,23256121,390.5468204,162.5324795,553.0792998,108
psc_2018-07_site10,23256122,346.7963757,206.2885867,553.0849624,108
psc_2018-07_site10,23256123,339.8625197,213.2185635,553.0810832,108
psc_2018-07_site10,23256124,345.4733273,207.6084503,553.0817776,108
psc_2018-07_site10,23256125,438.1583538,114.9241599,553.0825137,108
psc_2018-07_site10,23256126,296.3466958,256.7365979,553.0832937,108
psc_2018-07_site10,23256127,19.38801279,533.6939199,553.0819327,107
psc_2018-07_site10,23256128,28.98813001,524.0938374,553.0819674,5
psc_2018-07_site10,23256129,3.397784549,549.6847151,553.0824997,2
psc_2018-07_site10,23256130,0,553.0825854,553.0825854,0
psc_2018-07_site10,23256131,0,553.0823427,553.0823427,0
psc_2018-07_site10,23256132,0,553.0815465,553.0815465,0
psc_2018-07_site10,23256133,0,553.0814177,553.0814177,0
psc_2018-07_site10,23256134,0,536.7238512,536.7238512,0
psc_2018-07_site10,23256135,0,74.41336688,74.41336688,0
psc_2018-07_site10,23264273,0,214.887656,214.887656,1
psc_2018-07_site10,23264274,0,553.0800346,553.0800346,0
psc_2018-07_site10,23264275,0,553.0781847,553.0781847,0
psc_2018-07_site10,23264276,0,553.0809812,553.0809812,0
psc_2018-07_site10,23264277,105.2810144,447.8059486,553.086963,3
psc_2018-07_site10,23264278,358.6722707,194.4085288,553.0807995,105
psc_2018-07_site10,23264279,489.3246493,63.75504441,553.0796937,108
psc_2018-07_site10,23264280,481.7231512,71.35903251,553.0821837,108
psc_2018-07_site10,23264281,317.0203383,236.0622638,553.0826021,108
psc_2018-07_site10,23264282,422.2912065,130.7895233,553.0807299,108
psc_2018-07_site10,23264283,446.546592,106.5332447,553.0798367,108
psc_2018-07_site10,23264284,449.9417774,103.1381183,553.0798957,108
psc_2018-07_site10,23264285,326.0771846,227.0024678,553.0796523,108
psc_2018-07_site10,23264286,345.6366615,207.4459791,553.0826406,108
psc_2018-07_site10,23264287,2.827728528,550.2543484,553.0820769,107
psc_2018-07_site10,23264288,181.6202681,371.4598572,553.0801253,104
psc_2018-07_site10,23264289,71.48972421,481.588904,553.0786282,2
psc_2018-07_site10,23264290,0,553.0798641,553.0798641,0
psc_2018-07_site10,23264291,0,553.0822139,553.0822139,0
psc_2018-07_site10,23264292,0,553.0799395,553.0799395,0
psc_2018-07_site10,23264293,0,553.0808643,553.0808643,0
psc_2018-07_site10,23264294,0,303.1000398,303.1000398,0
psc_2018-07_site10,23272433,0,114.0721088,114.0721088,0
psc_2018-07_site10,23272434,0,549.3274488,549.3274488,0
psc_2018-07_site10,23272435,0,553.079299,553.079299,0
psc_2018-07_site10,23272436,0,553.0786314,553.0786314,1
psc_2018-07_site10,23272437,339.1041607,213.9767613,553.0809219,4
psc_2018-07_site10,23272438,484.3651828,68.71478688,553.0799696,106
psc_2018-07_site10,23272439,401.1120848,151.968309,553.0803938,108
psc_2018-07_site10,23272440,430.6600736,122.4182427,553.0783164,108
psc_2018-07_site10,23272441,484.5134587,68.56591854,553.0793772,108
psc_2018-07_site10,23272442,473.4475209,79.63478296,553.0823039,108
psc_2018-07_site10,23272443,200.0750713,353.0039769,553.0790482,108
psc_2018-07_site10,23272444,260.5825555,292.497102,553.0796575,108
psc_2018-07_site10,23272445,71.74897467,481.3311164,553.080091,108
psc_2018-07_site10,23272446,217.9669663,335.1157496,553.0827159,107
psc_2018-07_site10,23272447,112.2214433,440.8569477,553.078391,106
psc_2018-07_site10,23272448,254.868038,298.2139712,553.0820093,103
psc_2018-07_site10,23272449,30.36254043,522.7167314,553.0792718,2
psc_2018-07_site10,23272450,0,553.0809784,553.0809784,0
psc_2018-07_site10,23272451,0,553.0820319,553.0820319,0
psc_2018-07_site10,23272452,0,553.0801822,553.0801822,0
psc_2018-07_site10,23272453,0,459.2515349,459.2515349,0
psc_2018-07_site10,23272454,0,6.810731496,6.810731496,0
psc_2018-07_site10,23280593,0,121.4608095,121.4608095,0
psc_2018-07_site10,23280594,0,553.0818916,553.0818916,0
psc_2018-07_site10,23280595,0,553.0800417,553.0800417,0
psc_2018-07_site10,23280596,0,553.079799,553.079799,2
psc_2018-07_site10,23280597,322.0592193,231.0208618,553.0800811,104
psc_2018-07_site10,23280598,356.9562108,196.1248011,553.081012,107
psc_2018-07_site10,23280599,477.5755384,75.5068131,553.0823515,108
psc_2018-07_site10,23280600,527.1452625,25.93531998,553.0805824,108
psc_2018-07_site10,23280601,517.313701,35.76730447,553.0810054,108
psc_2018-07_site10,23280602,523.6660393,29.41703703,553.0830764,108
psc_2018-07_site10,23280603,440.7811386,112.2995263,553.080665,108
psc_2018-07_site10,23280604,308.3657876,244.7145898,553.0803774,108
psc_2018-07_site10,23280605,140.1726471,412.9081581,553.0808052,108
psc_2018-07_site10,23280606,204.1566493,348.9262666,553.0829159,106
psc_2018-07_site10,23280607,3.445123219,549.633404,553.0785272,5
psc_2018-07_site10,23280608,8.275070964,544.8023322,553.0774032,2
psc_2018-07_site10,23280609,3.433246192,549.6470668,553.080313,1
psc_2018-07_site10,23280610,0,553.0820926,553.0820926,0
psc_2018-07_site10,23280611,0,553.0817211,553.0817211,0
psc_2018-07_site10,23280612,0,537.7867977,537.7867977,0
psc_2018-07_site10,23280613,0,78.00590561,78.00590561,0
psc_2018-07_site10,23288753,0,196.6127915,196.6127915,0
psc_2018-07_site10,23288754,0,553.0786703,553.0786703,0
psc_2018-07_site10,23288755,0,553.0768204,553.0768204,0
psc_2018-07_site10,23288756,0,553.0787454,553.0787454,3
psc_2018-07_site10,23288757,293.4619953,259.6182327,553.080228,105
psc_2018-07_site10,23288758,309.7557725,243.3207731,553.0765456,108
psc_2018-07_site10,23288759,544.4544703,8.622106675,553.076577,108
psc_2018-07_site10,23288760,544.9875229,8.089218889,553.0767418,108
psc_2018-07_site10,23288761,549.6224363,3.456269953,553.0787063,108
psc_2018-07_site10,23288762,545.6874779,7.392168622,553.0796465,108
psc_2018-07_site10,23288763,449.1094949,103.9683614,553.0778563,108
psc_2018-07_site10,23288764,342.8256329,210.2514263,553.0770592,108
psc_2018-07_site10,23288765,196.8230924,356.2544159,553.0775083,107
psc_2018-07_site10,23288766,204.8015095,348.2768194,553.0783288,104
psc_2018-07_site10,23288767,13.41843337,539.662919,553.0813523,2
psc_2018-07_site10,23288768,0,553.0768175,553.0768175,0
psc_2018-07_site10,23288769,0,553.0774463,553.0774463,0
psc_2018-07_site10,23288770,0,553.0770748,553.0770748,0
psc_2018-07_site10,23288771,0,549.5037059,549.5037059,0
psc_2018-07_site10,23288772,0,266.7356402,266.7356402,0
psc_2018-07_site10,23296913,0,178.8158184,178.8158184,0
psc_2018-07_site10,23296914,0,553.0761918,553.0761918,0
psc_2018-07_site10,23296915,54.31610024,498.7601848,553.0762851,0
psc_2018-07_site10,23296916,0.941637379,552.1352403,553.0768777,3
psc_2018-07_site10,23296917,426.1207055,126.9571746,553.07788,105
psc_2018-07_site10,23296918,542.1841223,10.89263591,553.0767582,108
psc_2018-07_site10,23296919,550.3151382,2.760735222,553.0758734,108
psc_2018-07_site10,23296920,520.6045512,32.47237102,553.0769222,108
psc_2018-07_site10,23296921,552.7059042,0.371748495,553.0776527,108
psc_2018-07_site10,23296922,549.6060131,3.472548164,553.0785612,108
psc_2018-07_site10,23296923,516.6197363,36.45696479,553.0767011,108
psc_2018-07_site10,23296924,346.5994079,206.478035,553.0774429,108
psc_2018-07_site10,23296925,98.66017617,454.419882,553.0800582,106
psc_2018-07_site10,23296926,21.81663259,531.2640432,553.0806758,4
psc_2018-07_site10,23296927,0,553.0761887,553.0761887,1
psc_2018-07_site10,23296928,0,553.0768174,553.0768174,0
psc_2018-07_site10,23296929,0,553.0749677,553.0749677,0
psc_2018-07_site10,23296930,0,553.0760213,553.0760213,0
psc_2018-07_site10,23296931,0,308.7684113,308.7684113,0
psc_2018-07_site10,23305072,0,27.26119817,27.26119817,0
psc_2018-07_site10,23305073,0,472.4198131,472.4198131,0
psc_2018-07_site10,23305074,0,553.0756382,553.0756382,0
psc_2018-07_site10,23305075,100.5263958,452.5482084,553.0746042,0
psc_2018-07_site10,23305076,1.710771648,551.3649296,553.0757012,3
psc_2018-07_site10,23305077,400.6915865,152.3865857,553.0781722,105
psc_2018-07_site10,23305078,344.4149582,208.6602905,553.0752487,108
psc_2018-07_site10,23305079,472.3021908,80.77313008,553.0753209,108
psc_2018-07_site10,23305080,535.8589908,17.21530303,553.0742938,108
psc_2018-07_site10,23305081,530.2420792,22.83338789,553.0754671,108
psc_2018-07_site10,23305082,549.6235123,3.45473605,553.0782483,108
psc_2018-07_site10,23305083,534.9431555,18.13246374,553.0756192,108
psc_2018-07_site10,23305084,420.7765793,132.2999916,553.0765709,107
psc_2018-07_site10,23305085,46.39869312,506.6757133,553.0744064,104
psc_2018-07_site10,23305086,0,553.0756886,553.0756886,2
psc_2018-07_site10,23305087,0,553.0751351,553.0751351,0
psc_2018-07_site10,23305088,0,553.0766354,553.0766354,0
psc_2018-07_site10,23305089,0,553.0750149,553.0750149,0
psc_2018-07_site10,23305090,0,326.1481495,326.1481495,0
psc_2018-07_site10,23305091,0,3.112258888,3.112258888,1
psc_2018-07_site10,23313232,0,19.4744921,19.4744921,0
psc_2018-07_site10,23313233,0,305.3724619,305.3724619,0
psc_2018-07_site10,23313234,0,546.8920693,546.8920693,0
psc_2018-07_site10,23313235,5.408719054,547.6686395,553.0773586,0
psc_2018-07_site10,23313236,24.30947596,528.7671266,553.0766026,3
psc_2018-07_site10,23313237,382.3364753,170.7422706,553.0787459,105
psc_2018-07_site10,23313238,354.1467339,198.9316037,553.0783376,108
psc_2018-07_site10,23313239,453.3157667,99.7609248,553.0766915,108
psc_2018-07_site10,23313240,456.9519213,96.12490421,553.0768255,108
psc_2018-07_site10,23313241,437.8940445,115.1837808,553.0778253,108
psc_2018-07_site10,23313242,436.8269333,116.2528756,553.079809,108
psc_2018-07_site10,23313243,378.3321806,174.7449448,553.0771254,107
psc_2018-07_site10,23313244,340.6499855,212.4249185,553.0749039,105
psc_2018-07_site10,23313245,6.237231458,546.8378143,553.0750458,3
psc_2018-07_site10,23313246,0,553.0787279,553.0787279,1
psc_2018-07_site10,23313247,0,553.0771209,553.0771209,0
psc_2018-07_site10,23313248,0,553.0763246,553.0763246,0
psc_2018-07_site10,23313249,0,307.2682127,307.2682127,0
psc_2018-07_site10,23321394,0,120.1123705,120.1123705,0
psc_2018-07_site10,23321395,10.78285749,450.0225394,460.8053969,0
psc_2018-07_site10,23321396,16.39489507,536.6776648,553.0725598,3
psc_2018-07_site10,23321397,472.0931341,80.9830153,553.0761494,105
psc_2018-07_site10,23321398,475.9598889,77.11373343,553.0736223,108
psc_2018-07_site10,23321399,524.4824589,28.59128575,553.0737447,108
psc_2018-07_site10,23321400,417.5719837,135.5025607,553.0745443,108
psc_2018-07_site10,23321401,276.0293156,277.0441142,553.0734298,108
psc_2018-07_site10,23321402,102.2927704,450.7822322,553.0750025,107
psc_2018-07_site10,23321403,144.9366804,408.1363486,553.073029,105
psc_2018-07_site10,23321404,142.6254639,410.4481318,553.0735956,3
psc_2018-07_site10,23321405,0,553.0732708,553.0732708,1
psc_2018-07_site10,23321406,0,553.0774317,553.0774317,0
psc_2018-07_site10,23321407,0,550.9056721,550.9056721,0
psc_2018-07_site10,23321408,0,261.7725841,261.7725841,0
psc_2018-07_site10,23321409,0,13.91208075,13.91208075,1
psc_2018-07_site10,23329555,0,14.75437419,14.75437419,0
psc_2018-07_site10,23329556,14.90881843,263.8296294,278.7384478,2
psc_2018-07_site10,23329557,320.4345813,202.9459703,523.3805516,104
psc_2018-07_site10,23329558,414.7403152,136.0519525,550.7922678,107
psc_2018-07_site10,23329559,418.8465067,110.108206,528.9547126,108
psc_2018-07_site10,23329560,409.9497793,143.1231783,553.0729576,108
psc_2018-07_site10,23329561,67.65746634,485.4154601,553.0729264,108
psc_2018-07_site10,23329562,55.08397746,497.9907436,553.0747211,106
psc_2018-07_site10,23329563,89.91836898,463.1526309,553.0709999,4
psc_2018-07_site10,23329564,0,553.0732708,553.0732708,1
psc_2018-07_site10,23329565,0,553.0727173,553.0727173,0
psc_2018-07_site10,23329566,0,476.4119588,476.4119588,0
psc_2018-07_site10,23329567,0,196.8340523,196.8340523,0
psc_2018-07_site10,23329568,0,0.51632612,0.51632612,1
psc_2018-07_site10,23337717,20.56135847,25.97286355,46.53422202,4
psc_2018-07_site10,23337718,110.8438831,83.36981551,194.2136986,106
psc_2018-07_site10,23337719,294.7909942,206.64212,501.4331142,108
psc_2018-07_site10,23337720,356.5764546,196.4939075,553.0703621,108
psc_2018-07_site10,23337721,33.47295087,519.5991321,553.0720829,108
psc_2018-07_site10,23337722,0,553.0771063,553.0771063,106
psc_2018-07_site10,23337723,11.94145128,541.1334312,553.0748825,4
psc_2018-07_site10,23337724,0,553.0742029,553.0742029,1
psc_2018-07_site10,23337725,0,425.8263713,425.8263713,0
psc_2018-07_site10,23337726,0,79.78729052,79.78729052,1
psc_2018-07_site10,23345879,12.1904981,32.31186689,44.502365,108
psc_2018-07_site10,23345880,175.6106335,95.07935304,270.6899865,108
psc_2018-07_site10,23345881,78.47696228,426.4433928,504.9203551,108
psc_2018-07_site10,23345882,9.372024092,543.698533,553.0705571,107
psc_2018-07_site10,23345883,41.84409201,459.9765464,501.8206385,105
psc_2018-07_site10,23345884,23.73905115,429.7386386,453.4776898,4
psc_2018-07_site10,23345885,0,46.12104193,46.12104193,3
psc_2018-07_site10,23354041,0,19.40087671,19.40087671,105
psc_2018-07_site10,23354042,28.3401425,185.960375,214.3005175,105
psc_2018-07_site10,23354043,5.609720671,10.04037008,15.65009075,104
psc_2018-07_site10,23354044,3.011255144,21.03217116,24.04342631,103
psc_2018-07_site11,23060239,0,5.914016309,5.914016309,0
psc_2018-07_site11,23068395,0,3.84508716,3.84508716,0
psc_2018-07_site11,23068396,0,178.4600104,178.4600104,0
psc_2018-07_site11,23068397,0,423.8155974,423.8155974,0
psc_2018-07_site11,23068398,0,346.5611101,346.5611101,0
psc_2018-07_site11,23068399,0,443.7753707,443.7753707,0
psc_2018-07_site11,23068400,0,30.01084911,30.01084911,0
psc_2018-07_site11,23076553,0,8.068944334,8.068944334,0
psc_2018-07_site11,23076554,0,198.7678641,198.7678641,0
psc_2018-07_site11,23076555,0,461.3229869,461.3229869,1
psc_2018-07_site11,23076556,0,553.1031519,553.1031519,2
psc_2018-07_site11,23076557,0,553.1079802,553.1079802,3
psc_2018-07_site11,23076558,0,553.1070015,553.1070015,2
psc_2018-07_site11,23076559,0,553.1032798,553.1032798,1
psc_2018-07_site11,23076560,0,403.1539396,403.1539396,0
psc_2018-07_site11,23076561,0,11.27759862,11.27759862,0
psc_2018-07_site11,23084711,0,13.84000767,13.84000767,0
psc_2018-07_site11,23084712,0,219.0722026,219.0722026,0
psc_2018-07_site11,23084713,0,477.4030923,477.4030923,0
psc_2018-07_site11,23084714,0,553.1014703,553.1014703,1
psc_2018-07_site11,23084715,0,553.1035769,553.1035769,3
psc_2018-07_site11,23084716,0,553.1017268,553.1017268,104
psc_2018-07_site11,23084717,0,553.1052586,553.1052586,105
psc_2018-07_site11,23084718,0,553.102537,553.102537,103
psc_2018-07_site11,23084719,0,553.1000586,553.1000586,2
psc_2018-07_site11,23084720,0,553.1019833,553.1019833,0
psc_2018-07_site11,23084721,0,346.7394634,346.7394634,0
psc_2018-07_site11,23084722,0,1.533167331,1.533167331,0
psc_2018-07_site11,23092871,0,178.6175302,178.6175302,0
psc_2018-07_site11,23092872,0,553.1047456,553.1047456,0
psc_2018-07_site11,23092873,0,553.1005988,553.1005988,1
psc_2018-07_site11,23092874,0,553.0993024,553.0993024,3
psc_2018-07_site11,23092875,0,553.1001738,553.1001738,105
psc_2018-07_site11,23092876,0,553.099802,553.099802,107
psc_2018-07_site11,23092877,2.400808571,550.7016633,553.1024719,108
psc_2018-07_site11,23092878,14.59870377,538.5036488,553.1023526,105
psc_2018-07_site11,23092879,0,553.1003763,553.1003763,3
psc_2018-07_site11,23092880,0,553.1035975,553.1035975,0
psc_2018-07_site11,23092881,0,553.1069475,553.1069475,0
psc_2018-07_site11,23092882,0,282.1163403,282.1163403,0
psc_2018-07_site11,23101030,0,80.37450213,80.37450213,0
psc_2018-07_site11,23101031,0,468.2602733,468.2602733,0
psc_2018-07_site11,23101032,0,553.1036922,553.1036922,1
psc_2018-07_site11,23101033,0,553.0997886,553.0997886,3
psc_2018-07_site11,23101034,0,553.1014703,553.1014703,105
psc_2018-07_site11,23101035,0,553.0987487,553.0987487,107
psc_2018-07_site11,23101036,66.74579231,485.5220455,552.2678378,108
psc_2018-07_site11,23101037,204.7053491,348.3976249,553.102974,107
psc_2018-07_site11,23101038,339.5010063,213.6008975,553.1019038,104
psc_2018-07_site11,23101039,275.8143133,277.2854889,553.0998021,2
psc_2018-07_site11,23101040,3.599325349,549.4997545,553.0990799,0
psc_2018-07_site11,23101041,0,553.1011866,553.1011866,0
psc_2018-07_site11,23101042,0,552.3207132,552.3207132,0
psc_2018-07_site11,23101043,0,216.7347829,216.7347829,0
psc_2018-07_site11,23101044,0,156.5449506,156.5449506,0
psc_2018-07_site11,23101045,0,405.342071,405.342071,0
psc_2018-07_site11,23101046,0,229.4067899,229.4067899,0
psc_2018-07_site11,23101047,0,32.00412498,32.00412498,0
psc_2018-07_site11,23109189,0,87.04322175,87.04322175,0
psc_2018-07_site11,23109190,0,514.0362656,514.0362656,0
psc_2018-07_site11,23109191,0,553.0968106,553.0968106,1
psc_2018-07_site11,23109192,0,553.1022671,553.1022671,3
psc_2018-07_site11,23109193,0,553.0983635,553.0983635,105
psc_2018-07_site11,23109194,0,553.0989918,553.0989918,107
psc_2018-07_site11,23109195,95.31644735,457.7836801,553.1001275,108
psc_2018-07_site11,23109196,454.6873885,98.41361542,553.1010039,108
psc_2018-07_site11,23109197,553.1011731,0,553.1011731,106
psc_2018-07_site11,23109198,508.7651717,44.33337229,553.098544,4
psc_2018-07_site11,23109199,155.4354008,397.6626448,553.0980456,1
psc_2018-07_site11,23109200,0,553.0998226,553.0998226,0
